Tornado_ID,Year,Date,Time,Timezone,State,Magnitude,Injuries,Fatalities,Start_Lat,Start_Long,End_Lat,End_Long,Length,Width
726,2004,6/24/2004,18:00:00,3,NV,0,0,0,40.8,-115.48,40.8,-115.48,0.2,20
1409,2004,6/25/2004,10:25:00,3,VA,1,0,0,36.82,-77.78,36.82,-77.78,3.0,50
295,2004,6/25/2004,11:00:00,3,SC,0,0,0,34.47,-82.62,34.47,-82.62,0.5,25
1410,2004,6/25/2004,12:30:00,3,VA,1,0,0,36.7,-77.13,36.7,-77.13,0.3,30
1411,2004,6/25/2004,12:50:00,3,VA,1,0,0,36.57,-76.75,36.57,-76.75,0.3,30
1412,2004,6/25/2004,13:10:00,3,VA,0,0,0,36.62,-76.63,36.62,-76.63,0.3,30
238,2004,6/25/2004,17:23:00,3,AL,0,0,0,30.23,-88.1,30.23,-88.1,0.1,20
262,2004,6/25/2004,18:12:00,3,ID,0,0,0,48.52,-116.83,48.45,-116.83,4.0,0
728,2004,6/25/2004,18:15:00,3,NV,0,0,0,41.32,-118.17,41.32,-118.17,0.3,30
727,2004,6/25/2004,18:25:00,3,NV,0,0,0,40.82,-117.52,40.82,-117.52,0.1,30
296,2004,6/25/2004,19:00:00,3,SC,0,0,0,34.45,-82.78,34.48,-82.72,4.0,50
200,2004,6/25/2004,19:40:00,3,CO,0,0,0,40.23,-104.23,40.23,-104.23,0.1,50
239,2004,6/26/2004,15:30:00,3,FL,0,0,0,26.75,-81.43,26.75,-81.43,0.6,15
1239,2004,6/26/2004,15:45:00,3,KS,0,0,0,39.7,-101.72,39.7,-101.72,0.3,50
293,2004,6/26/2004,17:05:00,3,TX,1,0,1,30.9,-96.87,30.9,-96.88,0.8,30
1240,2004,6/26/2004,17:10:00,3,KS,0,0,0,39.6,-101.72,39.6,-101.72,0.2,50
245,2004,6/27/2004,9:00:00,3,LA,1,0,0,30.85,-90.15,30.85,-90.15,5.0,30
729,2004,6/27/2004,15:15:00,3,NV,0,0,0,41.1,-117.72,41.1,-117.72,0.1,20
280,2004,6/29/2004,16:00:00,3,TX,0,0,0,29.4,-98.07,29.43,-98.05,0.8,50
220,2004,6/29/2004,17:25:00,3,NC,0,0,0,35.32,-77.73,35.32,-77.73,0.1,20
453,2004,6/30/2004,14:38:00,3,CO,0,0,0,39.65,-106.8,39.65,-106.78,0.1,15
300,2004,7/1/2004,15:34:00,3,KS,0,0,0,39.07,-98.12,39.08,-98.15,1.0,75
301,2004,7/2/2004,12:05:00,3,NE,0,0,0,41.3,-99.13,41.3,-99.13,0.5,20
347,2004,7/2/2004,12:42:00,3,ND,0,0,0,48.48,-99.28,48.48,-99.28,0.5,25
336,2004,7/2/2004,16:30:00,3,ID,0,0,0,44.0,-111.47,44.0,-111.47,0.2,20
348,2004,7/3/2004,16:25:00,3,ND,1,0,0,48.9,-98.12,48.9,-98.12,0.2,75
314,2004,7/3/2004,18:37:00,3,IN,0,0,0,41.73,-86.15,41.73,-86.15,0.1,25
1424,2004,7/3/2004,18:47:00,3,IL,0,0,0,40.15,-89.4,40.15,-89.4,0.1,10
1425,2004,7/3/2004,19:03:00,3,IL,0,0,0,40.23,-89.4,40.23,-89.4,0.1,10
362,2004,7/3/2004,20:38:00,3,OH,0,0,0,39.93,-84.37,39.93,-84.37,0.1,30
340,2004,7/4/2004,6:05:00,3,MO,1,0,0,36.97,-94.55,36.97,-94.55,1.0,150
337,2004,7/4/2004,15:12:00,3,CO,0,0,0,37.2,-103.35,37.22,-103.35,2.0,100
1428,2004,7/5/2004,6:34:00,3,MO,1,0,0,38.32,-92.53,38.32,-92.53,0.2,125
1429,2004,7/5/2004,6:37:00,3,MO,1,0,0,38.32,-92.5,38.32,-92.5,0.2,125
1430,2004,7/5/2004,6:40:00,3,MO,1,0,0,38.35,-92.47,38.35,-92.47,0.2,125
303,2004,7/5/2004,14:50:00,3,IA,0,0,0,42.45,-94.63,42.45,-94.63,0.2,30
383,2004,7/5/2004,14:52:00,3,IL,1,0,0,41.62,-89.98,41.63,-89.98,0.3,30
1419,2004,7/5/2004,16:40:00,3,IA,0,0,0,43.23,-92.13,43.25,-92.15,0.2,20
1420,2004,7/5/2004,17:35:00,3,IA,0,0,0,42.77,-91.67,42.78,-91.67,0.2,20
298,2004,7/5/2004,19:42:00,3,IL,0,0,0,38.82,-89.85,38.82,-89.85,0.1,40
331,2004,7/5/2004,21:40:00,3,IL,0,0,0,40.78,-89.52,40.78,-89.52,0.1,10
333,2004,7/6/2004,12:00:00,3,LA,0,0,0,29.75,-90.82,29.75,-90.82,0.2,25
330,2004,7/6/2004,17:28:00,3,AL,0,0,0,34.58,-86.47,34.58,-86.47,0.1,2
312,2004,7/6/2004,19:38:00,3,WI,0,0,0,42.57,-89.52,42.57,-89.48,2.0,50
334,2004,7/7/2004,12:58:00,3,TX,0,0,0,29.93,-94.88,29.93,-94.88,0.2,25
1407,2004,7/7/2004,14:30:00,3,KS,0,0,0,39.5,-97.95,39.5,-97.95,0.5,25
225,2004,7/7/2004,17:32:00,3,CA,0,0,0,36.63,-118.35,36.63,-118.35,0.0,40
1392,2004,7/7/2004,17:55:00,3,KS,0,0,0,39.07,-98.77,39.07,-98.77,0.5,75
1393,2004,7/7/2004,17:59:00,3,KS,0,0,0,38.9,-99.02,38.9,-99.02,0.5,75
1394,2004,7/7/2004,18:05:00,3,KS,0,0,0,39.07,-98.77,39.07,-98.77,0.5,75
1395,2004,7/7/2004,18:45:00,3,KS,0,0,0,38.85,-98.82,38.85,-98.8,0.5,75
1396,2004,7/7/2004,18:53:00,3,KS,0,0,0,38.82,-98.82,38.82,-98.82,0.5,75
1408,2004,7/7/2004,18:53:00,3,KS,0,0,0,39.3,-99.57,39.3,-99.57,0.1,25
1397,2004,7/7/2004,18:56:00,3,KS,0,0,0,38.83,-98.78,38.83,-98.78,0.5,75
1398,2004,7/7/2004,19:03:00,3,KS,0,0,0,38.85,-98.8,38.83,-98.78,0.5,75
1399,2004,7/7/2004,19:10:00,3,KS,0,0,0,38.72,-98.85,38.7,-98.85,0.5,75
1400,2004,7/7/2004,19:15:00,3,KS,0,0,0,38.73,-98.85,38.73,-98.85,0.5,75
1401,2004,7/7/2004,19:15:00,3,KS,0,0,0,38.77,-98.73,38.77,-98.73,0.7,100
1402,2004,7/7/2004,19:23:00,3,KS,0,0,0,38.82,-98.75,38.8,-98.75,0.5,75
1403,2004,7/7/2004,19:30:00,3,KS,0,0,0,38.77,-98.73,38.75,-98.75,0.9,100
1404,2004,7/7/2004,19:30:00,3,KS,1,0,0,38.75,-98.85,38.78,-98.73,1.5,125
1405,2004,7/7/2004,19:34:00,3,KS,0,0,0,38.78,-98.8,38.8,-98.8,0.5,75
1406,2004,7/7/2004,19:37:00,3,KS,0,0,0,38.78,-98.85,38.78,-98.85,0.5,75
1512,2004,7/7/2004,19:37:00,3,KS,0,0,0,38.88,-99.05,38.88,-99.05,0.3,50
1513,2004,7/7/2004,19:40:00,3,KS,0,0,0,38.72,-99.3,38.72,-99.3,0.1,50
1388,2004,7/7/2004,19:44:00,3,KS,0,0,0,38.68,-98.77,38.68,-98.77,0.5,75
1389,2004,7/7/2004,20:03:00,3,KS,0,0,0,38.67,-99.0,38.67,-99.02,0.5,75
1390,2004,7/7/2004,20:13:00,3,KS,0,0,0,38.53,-98.93,38.53,-98.93,0.5,75
1391,2004,7/7/2004,20:27:00,3,KS,0,0,0,38.5,-98.77,38.5,-98.77,0.5,75
341,2004,7/8/2004,13:15:00,3,NY,0,0,0,44.95,-73.57,44.95,-73.57,0.1,50
345,2004,7/8/2004,15:45:00,3,NE,0,0,0,42.9,-103.4,42.9,-103.4,0.0,30
1433,2004,7/10/2004,7:18:00,3,ND,0,0,0,46.78,-96.98,46.75,-96.83,7.0,25
349,2004,7/10/2004,7:42:00,3,ND,1,0,0,46.73,-96.78,46.73,-96.77,2.0,50
299,2004,7/10/2004,16:00:00,3,FL,0,0,0,26.23,-81.8,26.23,-81.8,0.2,10
1506,2004,7/11/2004,14:42:00,3,WI,0,0,0,45.58,-89.77,45.58,-89.77,0.2,60
1507,2004,7/11/2004,15:43:00,3,WI,0,0,0,45.7,-89.65,45.7,-89.65,0.1,10
311,2004,7/11/2004,15:44:00,3,FL,1,0,0,29.1,-82.53,29.1,-82.53,1.0,50
1508,2004,7/11/2004,15:45:00,3,WI,0,0,0,45.35,-89.67,45.35,-89.67,0.1,10
1509,2004,7/11/2004,16:13:00,3,WI,0,0,0,45.47,-89.85,45.47,-89.85,0.1,10
1510,2004,7/11/2004,16:13:00,3,WI,0,0,0,45.47,-89.85,45.47,-89.85,0.1,10
1511,2004,7/11/2004,16:40:00,3,WI,0,0,0,45.47,-89.82,45.47,-89.82,0.1,10
1414,2004,7/11/2004,18:41:00,3,WI,0,0,0,43.15,-88.75,43.15,-88.75,0.1,25
1413,2004,7/11/2004,18:43:00,3,WI,0,0,0,43.25,-89.17,43.25,-89.17,0.1,25
488,2004,7/12/2004,11:28:00,3,MD,1,0,0,39.5,-75.95,39.52,-75.95,0.5,100
489,2004,7/12/2004,11:30:00,3,MD,1,0,0,39.52,-75.95,39.52,-75.95,0.8,200
490,2004,7/12/2004,14:10:00,3,DE,0,0,0,39.22,-75.53,39.22,-75.53,0.5,100
1382,2004,7/12/2004,18:10:00,3,NE,2,0,0,41.98,-98.67,41.97,-98.67,1.5,40
1383,2004,7/12/2004,18:30:00,3,NE,1,2,0,41.88,-98.67,41.88,-98.68,1.5,20
1384,2004,7/12/2004,18:35:00,3,NE,2,0,0,41.82,-98.73,41.82,-98.72,1.0,40
1385,2004,7/12/2004,18:39:00,3,NE,0,0,0,41.78,-98.97,41.73,-98.98,1.0,20
302,2004,7/12/2004,19:59:00,3,NE,0,0,0,41.22,-98.57,41.22,-98.57,0.1,25
1435,2004,7/12/2004,21:32:00,3,MN,0,0,0,46.9,-96.58,46.9,-96.58,0.5,25
1436,2004,7/12/2004,21:52:00,3,MN,1,0,0,46.77,-96.37,46.72,-96.17,10.0,50
1437,2004,7/12/2004,22:13:00,3,MN,0,0,0,46.73,-96.15,46.73,-96.15,0.5,25
1438,2004,7/12/2004,22:15:00,3,MN,1,0,0,46.7,-96.15,46.67,-96.07,5.0,50
1439,2004,7/12/2004,22:30:00,3,MN,1,0,0,46.63,-95.97,46.55,-95.72,14.0,50
1440,2004,7/12/2004,23:05:00,3,MN,0,0,0,46.52,-95.65,46.5,-95.63,0.5,25
381,2004,7/13/2004,11:29:00,3,IL,0,0,0,41.57,-89.35,41.55,-89.35,1.0,70
382,2004,7/13/2004,11:32:00,3,IL,0,0,0,41.55,-89.35,41.53,-89.33,1.0,70
1426,2004,7/13/2004,13:34:00,3,IL,4,3,0,40.8,-89.33,40.78,-89.17,9.6,440
1427,2004,7/13/2004,13:52:00,3,IL,0,0,0,40.63,-89.0,40.63,-89.0,0.1,10
360,2004,7/13/2004,14:40:00,3,WI,1,0,0,44.1,-87.88,44.05,-87.83,4.2,500
310,2004,7/13/2004,19:43:00,3,WY,0,0,0,43.75,-105.47,43.75,-105.47,0.1,10
342,2004,7/14/2004,12:39:00,3,PA,1,0,0,40.17,-76.85,40.17,-76.85,5.0,100
343,2004,7/14/2004,13:05:00,3,PA,3,0,0,40.28,-76.58,40.28,-76.58,7.5,500
396,2004,7/14/2004,14:50:00,3,MD,1,0,0,38.3,-76.5,38.28,-76.45,3.0,250
1421,2004,7/14/2004,15:20:00,3,AL,0,1,0,34.72,-86.63,34.7,-86.65,1.0,50
1431,2004,7/14/2004,16:14:00,3,GA,0,0,0,34.35,-84.33,34.33,-84.33,0.2,50
1422,2004,7/14/2004,16:25:00,3,AL,0,0,0,34.75,-87.97,34.75,-87.97,0.2,60
1423,2004,7/14/2004,16:40:00,3,AL,0,0,0,34.68,-88.05,34.68,-88.05,0.3,128
1432,2004,7/14/2004,16:43:00,3,GA,0,0,0,34.17,-84.4,34.17,-84.4,0.1,50
1449,2004,7/14/2004,20:19:00,3,MT,0,0,0,48.82,-104.5,48.82,-104.5,0.1,10
1450,2004,7/14/2004,20:35:00,3,MT,0,0,0,48.83,-104.48,48.78,-104.37,6.08,10
1451,2004,7/14/2004,20:40:00,3,MT,0,0,0,48.87,-104.27,48.87,-104.27,0.1,10
355,2004,7/15/2004,16:18:00,3,SD,0,0,0,43.08,-98.43,42.95,-98.37,10.0,400
1386,2004,7/15/2004,17:50:00,3,NE,1,0,0,42.45,-98.38,42.43,-98.38,1.0,20
338,2004,7/15/2004,17:54:00,3,CO,0,0,0,37.47,-105.7,37.47,-105.68,1.0,75
361,2004,7/15/2004,17:54:00,3,NE,0,0,0,42.45,-98.25,42.45,-98.25,0.1,80
1387,2004,7/15/2004,18:00:00,3,NE,0,0,0,42.3,-98.47,42.27,-98.45,1.0,20
315,2004,7/15/2004,19:01:00,3,ND,0,0,0,48.97,-102.6,48.98,-102.58,1.0,20
346,2004,7/16/2004,2:04:00,3,MO,0,0,0,39.23,-94.48,39.23,-94.48,0.5,50
313,2004,7/16/2004,13:40:00,3,WI,0,0,0,43.47,-89.33,43.45,-89.32,0.5,30
1415,2004,7/17/2004,15:19:00,3,NC,0,0,0,34.7,-76.73,34.7,-76.73,0.1,10
1416,2004,7/17/2004,15:25:00,3,NC,1,0,0,34.75,-76.57,34.8,-76.57,3.0,35
1441,2004,7/18/2004,18:00:00,3,ND,0,0,0,47.9,-97.33,47.9,-97.33,0.5,25
1442,2004,7/18/2004,18:20:00,3,ND,1,0,0,47.8,-97.37,47.7,-97.47,4.0,50
1443,2004,7/18/2004,18:28:00,3,ND,2,0,0,47.68,-97.6,47.68,-97.6,3.0,100
1444,2004,7/18/2004,18:48:00,3,ND,0,0,0,47.58,-97.38,47.58,-97.37,1.0,25
316,2004,7/18/2004,19:25:00,3,ND,4,0,0,46.78,-98.38,46.62,-98.35,12.0,200
1446,2004,7/18/2004,19:58:00,3,ND,0,0,0,47.12,-97.73,47.07,-97.7,1.2,25
1447,2004,7/18/2004,20:33:00,3,ND,2,0,0,46.98,-97.67,46.93,-97.62,4.0,100
1448,2004,7/18/2004,21:00:00,3,ND,0,0,0,46.82,-97.53,46.82,-97.53,0.5,25
335,2004,7/19/2004,16:07:00,3,OR,1,0,0,44.88,-119.2,44.88,-119.15,2.2,100
1418,2004,7/21/2004,17:20:00,3,MI,0,0,0,41.87,-86.33,41.87,-86.33,0.1,15
1417,2004,7/21/2004,17:35:00,3,MI,0,0,0,41.8,-86.03,41.8,-86.03,0.5,50
339,2004,7/24/2004,16:30:00,3,NV,0,0,0,39.63,-119.82,39.63,-119.82,0.1,200
487,2004,7/27/2004,15:00:00,3,NJ,1,2,0,39.88,-74.58,39.88,-74.53,2.6,100
344,2004,7/27/2004,17:15:00,3,PA,1,0,0,39.98,-76.28,39.98,-76.28,4.0,100
354,2004,7/29/2004,19:49:00,3,CO,0,0,0,40.08,-104.07,40.08,-104.07,0.1,50
332,2004,7/30/2004,17:21:00,3,IN,1,0,0,39.57,-85.52,39.57,-85.52,0.3,50
363,2004,7/30/2004,18:17:00,3,IN,2,2,0,39.05,-85.42,39.07,-85.38,2.0,133
356,2004,7/31/2004,18:21:00,3,MN,1,0,0,43.63,-96.02,43.63,-96.0,0.5,100
357,2004,7/31/2004,18:56:00,3,MN,0,0,0,43.53,-96.02,43.53,-96.0,0.5,50
358,2004,7/31/2004,19:54:00,3,SD,0,0,0,43.17,-97.02,43.17,-97.02,0.1,50
359,2004,7/31/2004,20:10:00,3,SD,1,0,0,43.17,-96.97,43.17,-96.97,0.5,100
1561,2004,8/2/2004,2:06:00,3,MN,0,0,0,46.53,-96.28,46.53,-96.28,0.5,25
1562,2004,8/2/2004,2:15:00,3,MN,1,0,0,46.52,-96.17,46.4,-96.22,7.0,100
1563,2004,8/2/2004,3:05:00,3,MN,1,0,0,46.43,-95.85,46.42,-95.58,12.0,100
409,2004,8/2/2004,16:00:00,3,TN,0,0,0,35.17,-84.73,35.17,-84.73,0.3,30
317,2004,8/2/2004,21:03:00,3,NE,0,0,0,43.0,-101.95,43.0,-101.95,0.1,20
1452,2004,8/3/2004,15:53:00,3,IA,0,0,0,42.22,-93.42,42.23,-93.43,0.7,50
1454,2004,8/3/2004,16:00:00,3,IA,1,0,0,42.18,-93.28,42.17,-93.27,3.0,100
394,2004,8/3/2004,16:13:00,3,NY,0,0,0,43.0,-74.55,43.0,-74.55,0.1,10
1453,2004,8/3/2004,16:20:00,3,IA,1,0,0,42.12,-93.0,42.12,-92.9,5.0,100
408,2004,8/4/2004,9:16:00,3,IN,0,0,0,39.2,-86.6,39.2,-86.6,0.1,10
460,2004,8/4/2004,11:50:00,3,FL,0,0,0,28.08,-80.57,28.08,-80.57,2.0,30
384,2004,8/4/2004,13:35:00,3,PA,0,0,0,40.3,-79.5,40.3,-79.5,0.1,30
418,2004,8/4/2004,16:07:00,3,PA,0,0,0,40.25,-76.92,40.25,-76.92,1.0,75
417,2004,8/4/2004,16:12:00,3,PA,1,0,0,40.22,-77.35,40.22,-77.35,2.5,125
419,2004,8/4/2004,16:12:00,3,PA,1,0,0,40.27,-76.78,40.27,-76.78,2.0,400
420,2004,8/4/2004,16:20:00,3,PA,1,0,0,40.23,-76.72,40.23,-76.72,2.0,200
421,2004,8/4/2004,16:45:00,3,PA,0,0,0,40.17,-76.45,40.17,-76.45,2.0,100
422,2004,8/4/2004,17:04:00,3,PA,0,0,0,39.87,-76.53,39.87,-76.53,0.8,25
1522,2004,8/6/2004,5:02:00,3,SD,0,0,0,43.28,-102.88,43.28,-102.88,0.1,10
1523,2004,8/6/2004,5:40:00,3,SD,0,0,0,43.47,-101.67,43.47,-101.67,0.1,10
1524,2004,8/6/2004,5:45:00,3,SD,1,0,0,43.1,-102.13,43.1,-102.13,0.2,20
1525,2004,8/6/2004,5:46:00,3,SD,0,0,0,43.57,-101.68,43.57,-101.68,0.2,10
1526,2004,8/6/2004,5:47:00,3,SD,0,0,0,43.0,-102.27,43.0,-102.27,0.1,10
1527,2004,8/6/2004,5:50:00,3,SD,0,0,0,43.05,-102.37,43.05,-102.37,0.1,10
1528,2004,8/6/2004,5:50:00,3,SD,0,0,0,43.25,-101.98,43.25,-101.98,0.1,10
459,2004,8/6/2004,14:25:00,3,FL,0,0,0,27.5,-80.38,27.5,-80.38,0.2,30
1541,2004,8/7/2004,16:55:00,3,CO,0,0,0,38.32,-103.33,38.3,-103.32,1.0,75
1544,2004,8/7/2004,17:00:00,3,CO,0,0,0,38.3,-103.23,38.3,-103.22,1.0,75
1542,2004,8/7/2004,17:58:00,3,CO,0,0,0,38.12,-102.98,38.13,-102.97,1.0,75
1543,2004,8/7/2004,18:43:00,3,CO,0,0,0,38.05,-102.32,38.05,-102.32,0.5,50
461,2004,8/8/2004,9:43:00,3,FL,0,0,0,29.22,-81.03,29.22,-81.03,0.1,20
1564,2004,8/8/2004,14:38:00,3,MN,0,0,0,48.72,-96.6,48.73,-96.58,2.0,25
1565,2004,8/8/2004,15:02:00,3,MN,1,0,0,48.22,-96.18,48.2,-96.13,1.0,50
1571,2004,8/8/2004,15:18:00,3,ND,0,0,0,48.97,-97.53,48.97,-97.53,0.3,25
1572,2004,8/8/2004,15:50:00,3,ND,0,0,0,48.98,-97.25,48.98,-97.25,0.3,25
353,2004,8/8/2004,16:00:00,3,IA,0,0,0,42.25,-94.35,42.25,-94.35,0.1,25
470,2004,8/8/2004,16:00:00,3,ME,0,0,0,43.77,-70.53,43.77,-70.53,0.2,10
398,2004,8/8/2004,16:35:00,3,MN,0,0,0,45.45,-93.52,45.45,-93.52,0.1,30
1566,2004,8/8/2004,16:50:00,3,MN,0,0,0,47.73,-95.18,47.73,-95.17,0.5,25
1567,2004,8/8/2004,17:13:00,3,MN,0,0,0,48.67,-96.93,48.67,-96.93,0.2,25
1568,2004,8/8/2004,17:22:00,3,MN,0,0,0,47.6,-94.78,47.6,-94.78,0.3,25
1569,2004,8/8/2004,18:03:00,3,MN,0,0,0,48.57,-96.6,48.57,-96.6,0.3,25
1570,2004,8/8/2004,18:09:00,3,MN,0,0,0,48.58,-96.57,48.58,-96.57,0.3,25
410,2004,8/9/2004,16:51:00,3,CO,0,0,0,39.05,-104.28,39.05,-104.28,0.5,50
1554,2004,8/9/2004,17:21:00,3,CO,0,0,0,39.37,-104.03,39.37,-104.03,0.1,50
1555,2004,8/9/2004,17:34:00,3,CO,0,0,0,39.47,-104.1,39.47,-104.1,0.1,50
1556,2004,8/9/2004,17:38:00,3,CO,0,0,0,39.47,-104.03,39.47,-104.03,0.1,50
1557,2004,8/9/2004,18:40:00,3,CO,0,0,0,39.32,-104.03,39.32,-104.03,0.2,100
1558,2004,8/9/2004,18:55:00,3,CO,0,0,0,39.18,-104.05,39.18,-104.05,0.1,50
319,2004,8/10/2004,5:55:00,3,FL,0,0,0,26.68,-80.05,26.68,-80.05,0.1,10
1560,2004,8/10/2004,14:58:00,3,CO,0,0,0,40.83,-104.77,40.83,-104.77,0.1,50
1559,2004,8/10/2004,15:30:00,3,CO,0,0,0,40.38,-104.85,40.38,-104.85,0.1,50
1545,2004,8/10/2004,19:45:00,3,CO,0,0,0,38.25,-104.12,38.25,-104.12,0.5,50
1546,2004,8/10/2004,22:38:00,3,CO,0,0,0,37.38,-102.07,37.38,-102.07,0.4,40
1461,2004,8/12/2004,10:12:00,3,SC,1,0,0,34.35,-80.87,34.35,-80.83,2.0,440
1462,2004,8/12/2004,11:45:00,3,SC,1,0,0,34.67,-80.02,34.68,-79.9,6.0,440
405,2004,8/12/2004,12:00:00,3,SC,0,0,0,33.82,-79.07,33.82,-79.05,1.0,25
403,2004,8/12/2004,12:20:00,3,SC,0,0,0,34.68,-79.68,34.7,-79.65,1.7,25
458,2004,8/12/2004,12:25:00,3,FL,0,0,0,27.27,-80.32,27.27,-80.32,0.1,30
1547,2004,8/12/2004,12:40:00,3,NC,1,0,0,34.82,-79.58,34.88,-79.45,6.0,50
305,2004,8/12/2004,12:50:00,3,FL,1,0,0,29.92,-82.42,29.92,-82.42,1.0,1
306,2004,8/12/2004,13:00:00,3,FL,1,0,0,30.05,-82.08,30.05,-82.08,1.0,1
1548,2004,8/12/2004,13:47:00,3,NC,1,4,0,35.3,-79.12,35.33,-79.07,3.0,100
307,2004,8/12/2004,14:00:00,3,FL,2,0,0,30.47,-81.8,30.4,-81.68,7.0,1
320,2004,8/12/2004,14:05:00,3,FL,0,0,0,26.35,-80.08,26.35,-80.08,0.3,15
413,2004,8/12/2004,14:25:00,3,NC,1,0,0,36.52,-79.53,36.52,-79.53,0.0,20
414,2004,8/12/2004,14:38:00,3,VA,1,1,0,36.58,-79.42,36.58,-79.42,1.0,587
1529,2004,8/12/2004,17:13:00,3,TX,0,0,0,34.58,-102.32,34.58,-102.32,0.1,40
1530,2004,8/12/2004,17:35:00,3,TX,0,0,0,34.43,-102.45,34.43,-102.45,0.1,40
385,2004,8/12/2004,17:45:00,3,FL,0,0,0,26.45,-82.02,26.45,-82.02,0.1,20
456,2004,8/12/2004,21:55:00,3,SC,1,0,0,32.78,-79.77,32.78,-79.77,3.0,100
404,2004,8/13/2004,1:55:00,3,NC,2,29,3,34.4,-77.88,34.47,-77.83,5.0,500
1605,2004,8/13/2004,3:11:00,3,NC,0,0,0,34.9,-77.53,34.9,-77.53,0.1,30
1606,2004,8/13/2004,3:53:00,3,NC,1,3,0,34.77,-77.15,34.77,-77.15,0.3,20
1607,2004,8/13/2004,5:00:00,3,NC,1,0,0,35.48,-76.82,35.48,-76.82,2.0,30
321,2004,8/13/2004,9:04:00,3,FL,2,0,0,26.15,-80.93,26.75,-80.93,42.0,100
1518,2004,8/13/2004,10:05:00,3,FL,0,0,0,27.4,-81.67,27.45,-81.65,2.0,30
1519,2004,8/13/2004,11:00:00,3,FL,0,0,0,27.9,-81.58,27.92,-81.58,1.0,30
1520,2004,8/13/2004,11:55:00,3,FL,0,0,0,28.17,-81.6,28.18,-81.6,1.0,30
1521,2004,8/13/2004,13:10:00,3,FL,0,0,0,27.3,-81.85,27.32,-81.85,1.0,30
1624,2004,8/13/2004,13:40:00,3,FL,0,0,0,26.58,-81.98,26.58,-81.98,0.2,50
1625,2004,8/13/2004,13:55:00,3,FL,1,0,0,26.5,-82.18,26.47,-82.17,1.8,100
386,2004,8/13/2004,14:15:00,3,FL,1,0,0,27.0,-82.07,26.97,-82.1,2.5,50
1600,2004,8/13/2004,14:30:00,3,FL,0,0,0,28.17,-81.1,28.17,-81.1,0.2,30
469,2004,8/13/2004,16:30:00,3,NH,0,0,0,43.53,-71.55,43.63,-71.47,7.0,40
1601,2004,8/13/2004,17:26:00,3,FL,1,0,0,29.2,-81.02,29.2,-81.02,0.4,40
1602,2004,8/13/2004,17:40:00,3,FL,0,1,0,29.2,-81.0,29.2,-81.0,30.0,20
1603,2004,8/13/2004,18:26:00,3,FL,1,0,0,28.3,-81.23,28.3,-81.23,2.0,200
1604,2004,8/13/2004,18:50:00,3,FL,1,0,0,28.25,-81.22,28.25,-81.25,2.0,3000
1584,2004,8/14/2004,8:05:00,3,SC,0,0,0,33.15,-79.53,33.17,-79.5,3.5,50
1621,2004,8/14/2004,10:05:00,3,FL,0,0,0,28.6,-82.33,28.63,-82.28,3.0,40
1608,2004,8/14/2004,11:30:00,3,NC,0,0,0,34.75,-77.42,34.75,-77.42,0.1,20
1622,2004,8/14/2004,12:10:00,3,FL,0,0,0,28.28,-82.68,28.28,-82.67,1.0,30
1517,2004,8/14/2004,13:18:00,3,CA,0,0,0,34.3,-116.55,34.3,-116.55,1.0,200
1516,2004,8/14/2004,13:40:00,3,CA,0,0,0,34.42,-117.57,34.42,-117.57,1.0,800
1609,2004,8/14/2004,13:40:00,3,NC,0,0,0,35.47,-76.38,35.47,-76.38,0.2,20
1610,2004,8/14/2004,14:00:00,3,NC,0,0,0,35.53,-77.38,35.53,-77.38,0.1,20
1611,2004,8/14/2004,14:15:00,3,NC,0,0,0,35.92,-76.25,35.92,-76.25,0.1,20
1623,2004,8/14/2004,15:41:00,3,FL,0,0,0,29.57,-82.88,29.57,-82.88,1.0,30
457,2004,8/14/2004,15:55:00,3,VA,0,0,0,36.63,-76.2,36.63,-76.2,0.1,15
1612,2004,8/14/2004,16:15:00,3,NC,1,0,0,35.95,-75.62,35.95,-75.62,0.2,30
411,2004,8/14/2004,18:42:00,3,CO,0,0,0,37.78,-103.38,37.78,-103.38,0.5,30
415,2004,8/14/2004,19:32:00,3,NM,0,0,0,34.15,-103.27,35.15,-103.27,0.1,50
1613,2004,8/15/2004,12:23:00,3,NC,0,0,0,34.83,-76.75,34.85,-76.77,0.2,20
304,2004,8/15/2004,13:40:00,3,GA,0,0,0,30.8,-81.55,30.8,-81.55,0.0,0
318,2004,8/15/2004,17:11:00,3,NE,0,0,0,42.3,-102.72,42.3,-102.72,0.1,20
1552,2004,8/16/2004,16:37:00,3,KS,0,0,0,37.18,-101.3,37.18,-101.3,0.4,100
1553,2004,8/16/2004,16:49:00,3,KS,0,0,0,37.1,-101.25,37.1,-101.25,0.1,50
1455,2004,8/16/2004,18:10:00,3,IA,0,0,0,42.53,-93.12,42.55,-93.07,0.6,40
1456,2004,8/16/2004,18:16:00,3,IA,1,0,0,42.55,-93.08,42.53,-93.05,1.7,75
322,2004,8/19/2004,13:30:00,3,FL,0,0,0,26.8,-80.13,26.8,-80.13,0.1,10
351,2004,8/20/2004,14:23:00,3,AL,0,0,0,34.82,-86.13,34.82,-86.12,1.0,30
352,2004,8/20/2004,14:35:00,3,TN,0,0,0,35.28,-86.43,35.28,-86.42,1.0,30
395,2004,8/20/2004,16:37:00,3,MA,0,0,0,42.45,-73.25,42.45,-73.25,1.0,150
